"price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
136.880005,137.449997,135.610001,137.240005,29844600,137.240005,2019-10-23,"MSFT",0.00637977584438576,0.00637977584438576
139.389999,140.419998,138.669998,139.940002,37029300,139.940002,2019-10-24,"MSFT",0.0196735419821648,0.0196735419821648
139.339996,141.139999,139.199997,140.729996,25959700,140.729996,2019-10-25,"MSFT",0.00564523359089275,0.00564523359089275
144.399994,145.669998,143.509995,144.190002,35280100,144.190002,2019-10-28,"MSFT",0.0245861301665922,0.0245861301665922
144.080002,144.5,142.649994,142.830002,20589500,142.830002,2019-10-29,"MSFT",-0.00943199931434902,-0.00943199931434902
143.520004,145,142.789993,144.610001,18496600,144.610001,2019-10-30,"MSFT",0.012462360674055,0.012462360674055
144.899994,144.929993,142.990005,143.369995,24605100,143.369995,2019-10-31,"MSFT",-0.00857482879071425,-0.00857482879071425
144.259995,144.419998,142.970001,143.720001,33128400,143.720001,2019-11-01,"MSFT",0.0024412778977918,0.0024412778977918
144.830002,145,144.160004,144.550003,16912000,144.550003,2019-11-04,"MSFT",0.00577513216131975,0.00577513216131975
144.970001,145.020004,143.910004,144.460007,18250200,144.460007,2019-11-05,"MSFT",-0.0006225942451209,-0.0006225942451209
144.369995,144.520004,143.199997,144.059998,16575800,144.059998,2019-11-06,"MSFT",-0.00276899474329928,-0.00276899474329928
143.839996,144.880005,143.770004,144.259995,17786700,144.259995,2019-11-07,"MSFT",0.0013882896208286,0.0013882896208286
143.979996,145.990005,143.759995,145.960007,16732700,145.960007,2019-11-08,"MSFT",0.0117843619778304,0.0117843619778304
145.339996,146.419998,144.729996,146.110001,14362600,146.110001,2019-11-11,"MSFT",0.00102763765967762,0.00102763765967762
146.279999,147.570007,146.059998,147.070007,18641600,147.070007,2019-11-12,"MSFT",0.00657043319026451,0.00657043319026451
146.740005,147.460007,146.279999,147.309998,16919200,147.309998,2019-11-13,"MSFT",0.0016318147044081,0.0016318147044081
147.020004,148.410004,147,148.059998,19729800,148.059998,2019-11-14,"MSFT",0.0050913041218017,0.0050913041218017
148.929993,149.990005,148.270004,149.970001,23485700,149.970001,2019-11-15,"MSFT",0.0129001960407968,0.0129001960407968
150.070007,150.550003,148.979996,150.339996,21534000,150.339996,2019-11-18,"MSFT",0.00246712674223448,0.00246712674223448
150.880005,151.330002,150.199997,150.389999,23935700,150.389999,2019-11-19,"MSFT",0.000332599450115545,0.000332599450115545
1007.289978,1037.349976,1002.210022,1030.449951,2722900,1030.449951,2018-11-20,"GOOGL",NA,NA
1045.310059,1054.709961,1039.459961,1043.430054,1484900,1043.430054,2018-11-21,"GOOGL",0.0125965390045419,0.0125965390045419
1033.5,1043,1028.52002,1030.099976,708900,1030.099976,2018-11-23,"GOOGL",-0.012775248277447,-0.012775248277447
1044,1057,1039.77002,1055.939941,1577900,1055.939941,2018-11-26,"GOOGL",0.0250849098165595,0.0250849098165595
1051.339966,1066.76001,1045.5,1052.280029,1652400,1052.280029,2018-11-27,"GOOGL",-0.00346602288434517,-0.00346602288434517
1057.459961,1092.859985,1042.949951,1091.790039,2302100,1091.790039,2018-11-28,"GOOGL",0.037547049180005,0.037547049180005
1083.530029,1100.150024,1082,1094.579956,1550200,1094.579956,2018-11-29,"GOOGL",0.00255536037181225,0.00255536037181225
1095.630005,1109.650024,1083.180054,1109.650024,2983400,1109.650024,2018-11-30,"GOOGL",0.0137679005698876,0.0137679005698876
1132.160034,1135,1111.72998,1116.359985,2876600,1116.359985,2018-12-03,"GOOGL",0.00604691646453759,0.00604691646453759
1112.98999,1114.23999,1060.780029,1062.469971,2281500,1062.469971,2018-12-04,"GOOGL",-0.0482729717332174,-0.0482729717332174
1045,1079.420044,1042.47998,1078.079956,2371800,1078.079956,2018-12-06,"GOOGL",0.0146921658268684,0.0146921658268684
1072.22998,1085.030029,1039.369995,1046.579956,2134100,1046.579956,2018-12-07,"GOOGL",-0.0292186120562657,-0.0292186120562657
1042.939941,1059.599976,1033,1053.180054,1682600,1053.180054,2018-12-10,"GOOGL",0.00630634856148515,0.00630634856148515
1066.939941,1070.400024,1050.099976,1061.650024,1692600,1061.650024,2018-12-11,"GOOGL",0.00804228105899929,0.00804228105899929
1077.079956,1091.72998,1071.969971,1073.72998,1448000,1073.72998,2018-12-12,"GOOGL",0.011378472874221,0.011378472874221
1075.670044,1088.420044,1064.98999,1073.540039,1249300,1073.540039,2018-12-13,"GOOGL",-0.000176898292436722,-0.000176898292436722
1060.02002,1071.719971,1049.369995,1051.709961,1817900,1051.709961,2018-12-14,"GOOGL",-0.0203346658782607,-0.0203346658782607
1047.01001,1062.380005,1016.630005,1025.650024,2496600,1025.650024,2018-12-17,"GOOGL",-0.0247786347627832,-0.0247786347627832
1034,1059.689941,1030.47998,1043.410034,2182000,1043.410034,2018-12-18,"GOOGL",0.0173158578310528,0.0173158578310528
1047.290039,1075.709961,1019.429993,1035.459961,2913200,1035.459961,2018-12-19,"GOOGL",-0.00761931814046557,-0.00761931814046557
1026,1047.439941,1007.859985,1023.580017,2683700,1023.580017,2018-12-20,"GOOGL",-0.0114731080364777,-0.0114731080364777
1032.040039,1037.670044,981.190002,991.25,5232800,991.25,2018-12-21,"GOOGL",-0.0315852365843911,-0.0315852365843911
984.320007,1012.119995,977.659973,984.669983,1818000,984.669983,2018-12-24,"GOOGL",-0.00663810037831025,-0.00663810037831025
997.98999,1048.449951,992.650024,1047.849976,2315900,1047.849976,2018-12-26,"GOOGL",0.0641636224225188,0.0641636224225188
1026.199951,1053.339966,1007,1052.900024,2299800,1052.900024,2018-12-27,"GOOGL",0.00481943800703011,0.00481943800703011
1059.5,1064.22998,1042,1046.680054,1719900,1046.680054,2018-12-28,"GOOGL",-0.00590746496174466,-0.00590746496174466
1057.829956,1062.98999,1033.040039,1044.959961,1655500,1044.959961,2018-12-31,"GOOGL",-0.00164337993585184,-0.00164337993585184
1027.199951,1060.790039,1025.280029,1054.680054,1593400,1054.680054,2019-01-02,"GOOGL",0.00930188080191896,0.00930188080191896
1050.670044,1066.26001,1022.369995,1025.469971,2098000,1025.469971,2019-01-03,"GOOGL",-0.0276956816327542,-0.0276956816327542
1042.560059,1080,1036.859985,1078.069946,2301100,1078.069946,2019-01-04,"GOOGL",0.0512935302714974,0.0512935302714974
1080.969971,1082.699951,1062.640015,1075.920044,2372300,1075.920044,2019-01-07,"GOOGL",-0.00199421383369136,-0.00199421383369136
1086,1093.349976,1068.349976,1085.369995,1770700,1085.369995,2019-01-08,"GOOGL",0.00878313500403571,0.00878313500403571
1087.98999,1091.640015,1074.369995,1081.650024,1349900,1081.650024,2019-01-09,"GOOGL",-0.0034273759336787,-0.0034273759336787
1074.939941,1079.810059,1064.680054,1078.829956,1329900,1078.829956,2019-01-10,"GOOGL",-0.00260719080795768,-0.00260719080795768
1069.900024,1073.369995,1056.430054,1064.469971,1543200,1064.469971,2019-01-11,"GOOGL",-0.013310702877813,-0.013310702877813
1053.339966,1058.449951,1048.550049,1051.51001,1424500,1051.51001,2019-01-14,"GOOGL",-0.0121750367347845,-0.0121750367347845
1058.01001,1088.27002,1054.439941,1086.51001,1875900,1086.51001,2019-01-15,"GOOGL",0.0332854653471155,0.0332854653471155
1090,1102.359985,1088.01001,1089.51001,1914000,1089.51001,2019-01-16,"GOOGL",0.00276113424854696,0.00276113424854696
1087.98999,1100.699951,1083.26001,1099.119995,1244800,1099.119995,2019-01-17,"GOOGL",0.00882046508228052,0.00882046508228052
1108.589966,1118,1099.280029,1107.300049,2244600,1107.300049,2019-01-18,"GOOGL",0.00744236665442521,0.00744236665442521
1096,1098.969971,1070.890015,1078.630005,1981600,1078.630005,2019-01-22,"GOOGL",-0.0258918474950776,-0.0258918474950776
1086.859985,1092.949951,1067.569946,1084.410034,1259700,1084.410034,2019-01-23,"GOOGL",0.00535867625896436,0.00535867625896436
1082.51001,1088,1070.02002,1084,1455700,1084,2019-01-24,"GOOGL",-0.000378117120963473,-0.000378117120963473
1094.22998,1103.359985,1091.800049,1101.51001,1163000,1101.51001,2019-01-25,"GOOGL",0.0161531457564574,0.0161531457564574
1090.069946,1093.369995,1074.609985,1079.859985,1466700,1079.859985,2019-01-28,"GOOGL",-0.0196548599680905,-0.0196548599680905
1081.040039,1084.72998,1066.02002,1070.060059,985200,1070.060059,2019-01-29,"GOOGL",-0.00907518209409353,-0.00907518209409353
1077.359985,1099.52002,1076.640015,1097.98999,1472600,1097.98999,2019-01-30,"GOOGL",0.0261012741902555,0.0261012741902555
1112.23999,1127.670044,1105.25,1125.890015,2011600,1125.890015,2019-01-31,"GOOGL",0.0254100904872547,0.0254100904872547
1122.290039,1134.400024,1114.25,1118.619995,1655800,1118.619995,2019-02-01,"GOOGL",-0.006457131605346,-0.006457131605346
1119.01001,1142.339966,1117.51001,1141.420044,3920400,1141.420044,2019-02-04,"GOOGL",0.020382300604237,0.020382300604237
1129.630005,1152.77002,1123.599976,1151.869995,4114800,1151.869995,2019-02-05,"GOOGL",0.00915521946099629,0.00915521946099629
1149.27002,1154,1118.359985,1122.890015,2412800,1122.890015,2019-02-06,"GOOGL",-0.0251590718794616,-0.0251590718794616
1111.819946,1111.98999,1093.589966,1105.910034,1914900,1105.910034,2019-02-07,"GOOGL",-0.0151216777896097,-0.0151216777896097
1094.880005,1105.099976,1094.23999,1102.380005,1088300,1102.380005,2019-02-08,"GOOGL",-0.00319196760267393,-0.00319196760267393
1103.75,1113.430054,1100,1102.119995,924900,1102.119995,2019-02-11,"GOOGL",-0.000235862405722709,-0.000235862405722709
1111.01001,1132.859985,1111.01001,1127.579956,1751800,1127.579956,2019-02-12,"GOOGL",0.023100897466251,0.023100897466251
1133.040039,1142.849976,1126,1128.630005,1402100,1128.630005,2019-02-13,"GOOGL",0.000931241278645079,0.000931241278645079
1125,1136.130005,1117.089966,1129.199951,1055300,1129.199951,2019-02-14,"GOOGL",0.000504989232498865,0.000504989232498865
1139.300049,1139.300049,1116.719971,1119.630005,1391300,1119.630005,2019-02-15,"GOOGL",-0.00847497911377437,-0.00847497911377437
1116.640015,1129.640015,1116.640015,1126.51001,1099000,1126.51001,2019-02-19,"GOOGL",0.0061448915885387,0.0061448915885387
1128.880005,1130.930054,1111.75,1120.589966,1204500,1120.589966,2019-02-20,"GOOGL",-0.00525520763015674,-0.00525520763015674
1118.780029,1119.150024,1097.97998,1104.209961,1663600,1104.209961,2019-02-21,"GOOGL",-0.0146173047207171,-0.0146173047207171
1109.699951,1117.25,1100.5,1116.560059,1471800,1116.560059,2019-02-22,"GOOGL",0.0111845558690806,0.0111845558690806
1121.930054,1125.400024,1114.109985,1117.329956,1310400,1117.329956,2019-02-25,"GOOGL",0.000689525828722282,0.000689525828722282
1114.369995,1126.439941,1106.699951,1122.01001,1751300,1122.01001,2019-02-26,"GOOGL",0.00418860514288388,0.00418860514288388
1114.01001,1125.72998,1108.560059,1122.890015,1104600,1122.890015,2019-02-27,"GOOGL",0.000784311184532038,0.000784311184532038
1119,1133.98999,1118.410034,1126.550049,1371100,1126.550049,2019-02-28,"GOOGL",0.00325947684199512,0.00325947684199512
1131,1150,1131,1148.52002,1704300,1148.52002,2019-03-01,"GOOGL",0.0195019928493207,0.0195019928493207
1154.560059,1165.52002,1138.25,1153.420044,1774500,1153.420044,2019-03-04,"GOOGL",0.00426638100744636,0.00426638100744636
1156,1176.48999,1153.02002,1169.189941,2004700,1169.189941,2019-03-05,"GOOGL",0.0136722931789108,0.0136722931789108
1171.76001,1174.73999,1163.050049,1164.939941,1180100,1164.939941,2019-03-06,"GOOGL",-0.00363499535102485,-0.00363499535102485
1160.5,1163.579956,1141.709961,1150.849976,1504300,1150.849976,2019-03-07,"GOOGL",-0.0120950140896577,-0.0120950140896577
1133.900024,1153.449951,1130.199951,1149.969971,1184700,1149.969971,2019-03-08,"GOOGL",-0.000764656574142375,-0.000764656574142375
1152,1179.910034,1151.569946,1179.26001,1501600,1179.26001,2019-03-11,"GOOGL",0.0254702642144036,0.0254702642144036
1182.300049,1205.709961,1182.300049,1197.25,2111000,1197.25,2019-03-12,"GOOGL",0.0152553210042288,0.0152553210042288
1205.930054,1207.119995,1197.910034,1199.060059,1294400,1199.060059,2019-03-13,"GOOGL",0.00151184714971797,0.00151184714971797
1199.02002,1204.699951,1191.22998,1192.530029,1365100,1192.530029,2019-03-14,"GOOGL",-0.00544595739886944,-0.00544595739886944
1198,1201.719971,1187.01001,1190.300049,2594300,1190.300049,2019-03-15,"GOOGL",-0.00186995710445126,-0.00186995710445126
1189.689941,1194.949951,1181.47998,1188.550049,1222100,1188.550049,2019-03-18,"GOOGL",-0.00147021753168053,-0.00147021753168053
1191.719971,1203.410034,1189.459961,1202.459961,1489400,1202.459961,2019-03-19,"GOOGL",0.0117032614753609,0.0117032614753609
1201.400024,1229.98999,1199.589966,1226.430054,2075400,1226.430054,2019-03-20,"GOOGL",0.0199342130111888,0.0199342130111888
1220,1236.439941,1216.579956,1236.130005,1407500,1236.130005,2019-03-21,"GOOGL",0.00790909434122522,0.00790909434122522
1228.849976,1233.630005,1206,1207.650024,1721100,1207.650024,2019-03-22,"GOOGL",-0.0230396324697255,-0.0230396324697255
1199.560059,1209.439941,1190,1197.380005,1378800,1197.380005,2019-03-25,"GOOGL",-0.00850413513509773,-0.00850413513509773
1205.189941,1207.650024,1181.76001,1189.839966,1537600,1189.839966,2019-03-26,"GOOGL",-0.00629711450710246,-0.00629711450710246
1191.920044,1191.920044,1164.22998,1178.01001,1471400,1178.01001,2019-03-27,"GOOGL",-0.00994247658344338,-0.00994247658344338
1175.5,1177.25,1163.430054,1172.27002,1120100,1172.27002,2019-03-28,"GOOGL",-0.00487261564101649,-0.00487261564101649
1180.180054,1183.969971,1166.380005,1176.890015,1544500,1176.890015,2019-03-29,"GOOGL",0.00394106726366683,0.00394106726366683
1187.540039,1200.199951,1186.359985,1198.97998,1385300,1198.97998,2019-04-01,"GOOGL",0.0187697785846199,0.0187697785846199
1200.050049,1205.810059,1191.23999,1205.540039,914400,1205.540039,2019-04-02,"GOOGL",0.0054713665861208,0.0054713665861208
1212.699951,1220.599976,1205.079956,1210.810059,1109000,1210.810059,2019-04-03,"GOOGL",0.00437150142634124,0.00437150142634124
1211.290039,1220.550049,1209.040039,1219.449951,1051100,1219.449951,2019-04-04,"GOOGL",0.00713562951990654,0.00713562951990654
1219.300049,1220.390015,1210.030029,1211.449951,1000600,1211.449951,2019-04-05,"GOOGL",-0.00656033484067109,-0.00656033484067109
1211.109985,1213.949951,1204.699951,1208.280029,1087500,1208.280029,2019-04-08,"GOOGL",-0.00261663471725215,-0.00261663471725215
1201.890015,1207.150024,1198.380005,1202.689941,983400,1202.689941,2019-04-09,"GOOGL",-0.00462648381652586,-0.00462648381652586
1205.089966,1208.939941,1200.660034,1206.449951,775500,1206.449951,2019-04-10,"GOOGL",0.00312633362250758,0.00312633362250758
1208.900024,1212.73999,1204.540039,1209.589966,849900,1209.589966,2019-04-11,"GOOGL",0.00260268981518652,0.00260268981518652
1215.619995,1223.050049,1213.290039,1222.72998,1215600,1222.72998,2019-04-12,"GOOGL",0.0108631969256927,0.0108631969256927
1224.089966,1229.300049,1214.560059,1226.530029,1189800,1226.530029,2019-04-15,"GOOGL",0.00310783988464891,0.00310783988464891
1230,1235.97998,1225.040039,1231.910034,1131100,1231.910034,2019-04-16,"GOOGL",0.00438636223557154,0.00438636223557154
1237,1245.099976,1232.900024,1240.140015,1518300,1240.140015,2019-04-17,"GOOGL",0.00668066723450345,0.00668066723450345
1245,1245.939941,1239.410034,1241.469971,1237500,1241.469971,2019-04-18,"GOOGL",0.00107242406818076,0.00107242406818076
1236.670044,1254.339966,1233.369995,1253.76001,954200,1253.76001,2019-04-22,"GOOGL",0.00989958620593967,0.00989958620593967
1256.640015,1274.430054,1251.969971,1270.589966,1593400,1270.589966,2019-04-23,"GOOGL",0.0134235865442862,0.0134235865442862
1270.589966,1274,1259.810059,1260.050049,1169800,1260.050049,2019-04-24,"GOOGL",-0.00829529374703097,-0.00829529374703097
1270.300049,1272.800049,1258,1267.339966,1567200,1267.339966,2019-04-25,"GOOGL",0.00578541860760651,0.00578541860760651
1273.380005,1278.910034,1265,1277.420044,1361400,1277.420044,2019-04-26,"GOOGL",0.00795372849466336,0.00795372849466336
1280.51001,1296.969971,1271.709961,1296.199951,3618400,1296.199951,2019-04-29,"GOOGL",0.0147014344171352,0.0147014344171352
1190.630005,1200.97998,1183,1198.959961,6658900,1198.959961,2019-04-30,"GOOGL",-0.0750192822681259,-0.0750192822681259
1197.5,1199.25,1171.680054,1173.319946,3717000,1173.319946,2019-05-01,"GOOGL",-0.0213852137135712,-0.0213852137135712
1172.599976,1179.380005,1158.329956,1166.51001,2254900,1166.51001,2019-05-02,"GOOGL",-0.00580398894880807,-0.00580398894880807
1177.410034,1191.400024,1173.550049,1189.550049,2079400,1189.550049,2019-05-03,"GOOGL",0.0197512569995006,0.0197512569995006
1172,1195.430054,1171.160034,1193.459961,1588700,1193.459961,2019-05-06,"GOOGL",0.00328688313979475,0.00328688313979475
1185.810059,1194.77002,1165,1178.859985,1830200,1178.859985,2019-05-07,"GOOGL",-0.0122333186508969,-0.0122333186508969
1177.290039,1184.27002,1167.630005,1170.780029,1276000,1170.780029,2019-05-08,"GOOGL",-0.00685404212782748,-0.00685404212782748
1162.599976,1174.069946,1154.640015,1167.969971,1477800,1167.969971,2019-05-09,"GOOGL",-0.00240015880899525,-0.00240015880899525
1168.839966,1176.280029,1146.369995,1167.640015,1582500,1167.640015,2019-05-10,"GOOGL",-0.000282503838448411,-0.000282503838448411
1145.23999,1151.969971,1125.5,1136.589966,2281300,1136.589966,2019-05-13,"GOOGL",-0.0265921419282636,-0.0265921419282636
1142.319946,1144.869995,1123.530029,1124.859985,2019600,1124.859985,2019-05-14,"GOOGL",-0.0103203277794905,-0.0103203277794905
1122.550049,1178.300049,1121.400024,1170.800049,2965100,1170.800049,2019-05-15,"GOOGL",0.0408406953866352,0.0408406953866352
1171.839966,1194.160034,1168.449951,1184.5,1765400,1184.5,2019-05-16,"GOOGL",0.0117013584101755,0.0117013584101755
1175.829956,1186.290039,1166.420044,1168.780029,1268100,1168.780029,2019-05-17,"GOOGL",-0.0132713980582524,-0.0132713980582524
1153,1153,1138.140015,1144.660034,1530100,1144.660034,2019-05-20,"GOOGL",-0.0206368986477609,-0.0206368986477609
1154.47998,1158,1143.310059,1154.439941,1028100,1154.439941,2019-05-21,"GOOGL",0.00854394030498673,0.00854394030498673
1151.25,1163.780029,1151,1155.849976,941300,1155.849976,2019-05-22,"GOOGL",0.00122140178100438,0.00122140178100438
1146.069946,1150.050049,1133.160034,1145.339966,1260700,1145.339966,2019-05-23,"GOOGL",-0.00909288421354781,-0.00909288421354781
1152,1154.359985,1136.709961,1138.609985,927700,1138.609985,2019-05-24,"GOOGL",-0.00587596800930978,-0.00587596800930978
1141.47998,1156.48999,1138.670044,1139.560059,1047400,1139.560059,2019-05-28,"GOOGL",0.000834415658141241,0.000834415658141241
1132.699951,1135,1111.949951,1119.939941,1811500,1119.939941,2019-05-29,"GOOGL",-0.0172172741972171,-0.0172172741972171
1120.150024,1126.800049,1115.900024,1121.410034,904400,1121.410034,2019-05-30,"GOOGL",0.00131265342558207,0.00131265342558207
1105.640015,1113.400024,1103.349976,1106.5,1579100,1106.5,2019-05-31,"GOOGL",-0.0132957915017193,-0.0132957915017193
1066.930054,1067,1027.030029,1038.73999,4844500,1038.73999,2019-06-03,"GOOGL",-0.061238147311342,-0.061238147311342
1044.48999,1058.439941,1036.030029,1054.48999,3025600,1054.48999,2019-06-04,"GOOGL",0.0151626009893004,0.0151626009893004
1055,1056.810059,1033,1044.640015,2349400,1044.640015,2019-06-05,"GOOGL",-0.00934098483002199,-0.00934098483002199
1046.209961,1050,1035.51001,1047.76001,1451000,1047.76001,2019-06-06,"GOOGL",0.00298667000612651,0.00298667000612651
1054.280029,1073.430054,1051.150024,1068.369995,2191400,1068.369995,2019-06-07,"GOOGL",0.0196705207330827,0.0196705207330827
1077,1094.839966,1075.280029,1082.76001,1425500,1082.76001,2019-06-10,"GOOGL",0.0134691306076973,0.0134691306076973
1096.98999,1104.01001,1079.569946,1081.040039,1675400,1081.040039,2019-06-11,"GOOGL",-0.00158850621016193,-0.00158850621016193
1079.949951,1082.52002,1069.599976,1079.099976,1183500,1079.099976,2019-06-12,"GOOGL",-0.00179462640606232,-0.00179462640606232
1084.709961,1096.589966,1082.569946,1091.01001,1040700,1091.01001,2019-06-13,"GOOGL",0.011037007010368,0.011037007010368
1089.73999,1094.76001,1081.47998,1086.300049,1229100,1086.300049,2019-06-14,"GOOGL",-0.00431706488192529,-0.00431706488192529
1089.099976,1101.280029,1088,1093.890015,988500,1093.890015,2019-06-17,"GOOGL",0.00698698854610846,0.00698698854610846
1111.5,1118.780029,1100.790039,1105.23999,1726300,1105.23999,2019-06-18,"GOOGL",0.0103757917563587,0.0103757917563587
1107.23999,1109.430054,1096.030029,1104.51001,1335700,1104.51001,2019-06-19,"GOOGL",-0.000660471939673557,-0.000660471939673557
1121.699951,1122.719971,1107,1113.199951,1200900,1113.199951,2019-06-20,"GOOGL",0.00786768876816257,0.00786768876816257
1109.859985,1126.569946,1109.719971,1125.369995,2538700,1125.369995,2019-06-21,"GOOGL",0.0109324870065504,0.0109324870065504
1120,1123.569946,1113.310059,1116.699951,1211800,1116.699951,2019-06-24,"GOOGL",-0.00770417199545115,-0.00770417199545115
1115.079956,1115.699951,1084.599976,1087.579956,1582200,1087.579956,2019-06-25,"GOOGL",-0.0260768301941119,-0.0260768301941119
1091,1095.119995,1073.689941,1080.319946,1734900,1080.319946,2019-06-26,"GOOGL",-0.00667538047198069,-0.00667538047198069
1086.75,1088.459961,1075.849976,1076.630005,1203900,1076.630005,2019-06-27,"GOOGL",-0.00341560017813469,-0.00341560017813469
1077.22998,1082.800049,1073.800049,1082.800049,1683600,1082.800049,2019-06-28,"GOOGL",0.00573088616455553,0.00573088616455553
1101.040039,1108.589966,1095.329956,1100,1459800,1100,2019-07-01,"GOOGL",0.0158846972863409,0.0158846972863409
1104.829956,1112.890015,1099.670044,1112.599976,1031500,1112.599976,2019-07-02,"GOOGL",0.0114545236363637,0.0114545236363637
1118.5,1127.98999,1114.849976,1122.98999,1007700,1122.98999,2019-07-03,"GOOGL",0.00933849921276653,0.00933849921276653
1119.369995,1134.650024,1117.5,1132.670044,1489700,1132.670044,2019-07-05,"GOOGL",0.00861989339726876,0.00861989339726876
1125.869995,1127.209961,1111.76001,1116.790039,1494400,1116.790039,2019-07-08,"GOOGL",-0.0140199743818774,-0.0140199743818774
1110.319946,1127.859985,1107.150024,1124.290039,1473600,1124.290039,2019-07-09,"GOOGL",0.00671567594452727,0.00671567594452727
1132.319946,1142.339966,1130.660034,1140.910034,1535500,1140.910034,2019-07-10,"GOOGL",0.0147826578760608,0.0147826578760608
1146.160034,1153.23999,1139.530029,1144.079956,1300200,1144.079956,2019-07-11,"GOOGL",0.00277841539256718,0.00277841539256718
1142.930054,1147.5,1138.560059,1145.339966,1093900,1145.339966,2019-07-12,"GOOGL",0.00110133036890647,0.00110133036890647
1145.339966,1150.680054,1140,1150.51001,1058200,1150.51001,2019-07-15,"GOOGL",0.00451398200837771,0.00451398200837771
1146.72998,1158.579956,1146.72998,1153.459961,1267600,1153.459961,2019-07-16,"GOOGL",0.00256403766534818,0.00256403766534818
1150.920044,1158.439941,1146.619995,1146.73999,976900,1146.73999,2019-07-17,"GOOGL",-0.00582592480641808,-0.00582592480641808
1142,1148.170044,1132.859985,1147.23999,1272500,1147.23999,2019-07-18,"GOOGL",0.000436018630517898,0.000436018630517898
1149.319946,1151.579956,1131.25,1131.550049,1159200,1131.550049,2019-07-19,"GOOGL",-0.0136762500756272,-0.0136762500756272
1135.469971,1140.02002,1125.209961,1139.209961,1445700,1139.209961,2019-07-22,"GOOGL",0.00676939743564109,0.00676939743564109
1143.449951,1148.859985,1132.849976,1148.050049,1032400,1148.050049,2019-07-23,"GOOGL",0.00775984085693926,0.00775984085693926
1132.619995,1145.459961,1128.51001,1139.72998,1359600,1139.72998,2019-07-24,"GOOGL",-0.00724713091319229,-0.00724713091319229
1138.949951,1143.589966,1123.709961,1135.939941,2738100,1135.939941,2019-07-25,"GOOGL",-0.00332538326314802,-0.00332538326314802
1228,1268.390015,1228,1245.219971,6060800,1245.219971,2019-07-26,"GOOGL",0.0962022956106268,0.0962022956106268
1242.5,1248.98999,1230.199951,1241.839966,2069100,1241.839966,2019-07-29,"GOOGL",-0.00271438386688061,-0.00271438386688061
1227,1236.910034,1225.319946,1228,1430800,1228,2019-07-30,"GOOGL",-0.0111447258736397,-0.0111447258736397
1224.869995,1234.910034,1208.180054,1218.199951,1998000,1218.199951,2019-07-31,"GOOGL",-0.00798049592833872,-0.00798049592833872
1217.630005,1236.300049,1207,1211.780029,1771300,1211.780029,2019-08-01,"GOOGL",-0.00527000677904321,-0.00527000677904321
1203,1209.5,1190,1196.319946,1745500,1196.319946,2019-08-02,"GOOGL",-0.012758159591686,-0.012758159591686
1172.969971,1176.880005,1142.75,1154.75,2392000,1154.75,2019-08-05,"GOOGL",-0.0347481843289438,-0.0347481843289438
1165.52002,1181.400024,1161.530029,1171.079956,1800700,1171.079956,2019-08-06,"GOOGL",0.0141415509850618,0.0141415509850618
1157.800049,1179.869995,1150.839966,1175.910034,1534300,1175.910034,2019-08-07,"GOOGL",0.00412446475174755,0.00412446475174755
1186.430054,1206.280029,1174,1206.189941,1505800,1206.189941,2019-08-08,"GOOGL",0.0257501901714363,0.0257501901714363
1199.98999,1204.459961,1184.890015,1188.900024,1020900,1188.900024,2019-08-09,"GOOGL",-0.0143343236519331,-0.0143343236519331
1180,1185.609985,1168.719971,1174.5,1103200,1174.5,2019-08-12,"GOOGL",-0.0121120562783334,-0.0121120562783334
1174.349976,1205.430054,1172.98999,1196.72998,1421700,1196.72998,2019-08-13,"GOOGL",0.0189271860366114,0.0189271860366114
1176.069946,1182.790039,1161.069946,1164.25,1771500,1164.25,2019-08-14,"GOOGL",-0.027140608610808,-0.027140608610808
1168.430054,1176.420044,1163,1169.319946,1425300,1169.319946,2019-08-15,"GOOGL",0.00435468842602549,0.00435468842602549
1180.790039,1183.839966,1173,1179.209961,1245800,1179.209961,2019-08-16,"GOOGL",0.00845792037827775,0.00845792037827775
1191.829956,1209.390015,1190.400024,1200.439941,1222500,1200.439941,2019-08-19,"GOOGL",0.0180035623019978,0.0180035623019978
1195.349976,1198,1183.050049,1183.530029,1010300,1183.530029,2019-08-20,"GOOGL",-0.0140864290019488,-0.0140864290019488
1195.819946,1200.560059,1187.920044,1191.579956,707600,1191.579956,2019-08-21,"GOOGL",0.00680162463372525,0.00680162463372525
1193.800049,1198.780029,1178.910034,1191.52002,867600,1191.52002,2019-08-22,"GOOGL",-5.02996040663284e-05,-5.02996040663284e-05
1185.170044,1195.670044,1150,1153.579956,1812700,1153.579956,2019-08-23,"GOOGL",-0.0318417343923436,-0.0318417343923436
1159.449951,1171.859985,1154.849976,1171.180054,1058300,1171.180054,2019-08-26,"GOOGL",0.0152569381155232,0.0152569381155232
1183,1185,1164.560059,1170.819946,1173000,1170.819946,2019-08-27,"GOOGL",-0.000307474498707494,-0.000307474498707494
1164.869995,1178.5,1160.25,1173.75,840500,1173.75,2019-08-28,"GOOGL",0.00250256583859043,0.00250256583859043
1186.420044,1199.189941,1185.280029,1194.23999,981800,1194.23999,2019-08-29,"GOOGL",0.0174568604898828,0.0174568604898828
1200.349976,1200.349976,1185.719971,1190.530029,903200,1190.530029,2019-08-30,"GOOGL",-0.00310654561148971,-0.00310654561148971
